County,Shape_ID,geometry,Area,Type,Location,Base_Density,Base_Pop,Est_Density,Est_Pop
DR08,DR08_048,"POLYGON ((2684.8 1456.89, 2682 1456.47, 2681.25 1456.16, 2680.67 1456.16, 2679.38 1455.92, 2677.37 1455.84, 2680.67 1452.92, 2684.71 1449.2, 2684.41 1448.01, 2686.37 1447.87, 2688 1447.45, 2688 1458.12, 2684.8 1456.89))",0.924817,City,Outer City,2256.6,2087,2259.9,2090
DR08,DR08_049,"POLYGON ((2680.67 1452.92, 2680.11 1451.8, 2679.57 1451.16, 2678.98 1450.35, 2677.84 1449.21, 2676.65 1448.08, 2675.61 1447.61, 2675.93 1446.9, 2676.49 1445.46, 2676.75 1444.79, 2676.75 1444, 2688 1444, 2688 1445.46, 2688 1447.45, 2686.37 1447.87, 2684.41 1448.01, 2684.71 1449.2, 2680.67 1452.92))",1.045759,City,Outer City,2376.3,2485,2704.8,2829
DR08,DR08_050,"POLYGON ((2684.55 1465.77, 2682.66 1465.6, 2681.84 1464.3, 2680.05 1462.87, 2678.26 1462.15, 2676.56 1461.26, 2675.22 1460.09, 2673.16 1459.38, 2673.96 1458.13, 2675.04 1457.14, 2676.18 1456.56, 2677.37 1455.84, 2679.38 1455.92, 2680.67 1456.16, 2681.25 1456.16, 2682 1456.47, 2684.8 1456.89, 2684.09 1458.33, 2684.96 1458.54, 2687.12 1459.48, 2688 1460.34, 2687.35 1460.49, 2686.97 1460.97, 2686.21 1462, 2685.86 1462.54, 2685.91 1463.19, 2686.02 1463.7, 2685.17 1464.5, 2684.55 1465.77))",1.228326,City,Outer City,2144.4,2634,2392.9,2939
DR08,DR08_051,"POLYGON ((2680.08 1469.87, 2677.93 1469.82, 2676.38 1468.47, 2675.43 1468.57, 2674.78 1467.08, 2675.33 1466.08, 2676.48 1465.28, 2676.48 1463.73, 2675.93 1462.98, 2676.56 1461.26, 2678.26 1462.15, 2680.05 1462.87, 2681.84 1464.3, 2681.47 1465.88, 2680.92 1468.27, 2680.08 1469.87))",0.599519,City,Outer City,1996.6,1197,2197.7,1318
DR08,DR08_052,"POLYGON ((2670.83 1455.9, 2671.94 1455.81, 2673.18 1455.84, 2674.59 1455.88, 2675.52 1455.88, 2677.37 1455.84, 2680.67 1452.92, 2680.11 1451.8, 2679.57 1451.16, 2678.98 1450.35, 2677.84 1449.21, 2676.65 1448.08, 2675.61 1447.61, 2674.67 1449.3, 2673.96 1450.41, 2673.25 1451.78, 2672.38 1453.2, 2671.69 1455.08, 2671.84 1455.08, 2670.83 1455.9))",0.705396,City,Outer City,2214.2,1562,1858.9,1311
DR08,DR08_053,"POLYGON ((2675.61 1447.61, 2674.92 1446.84, 2674.21 1446.52, 2673.08 1445.82, 2672.68 1445.38, 2672.21 1444.8, 2671.31 1444, 2676.75 1444, 2676.75 1444.79, 2676.49 1445.46, 2675.93 1446.9, 2675.61 1447.61))",0.16595,City,Outer City,3776.8,627,3798.1,630
DR08,DR08_054,"POLYGON ((2675.61 1447.61, 2674.67 1449.3, 2673.96 1450.41, 2673.25 1451.78, 2672.38 1453.2, 2671.83 1453.04, 2670.22 1452.3, 2669.15 1451.7, 2667.18 1450.76, 2666.88 1449.51, 2667.48 1447.72, 2667.67 1446.16, 2668.74 1444, 2671.31 1444, 2672.21 1444.8, 2672.68 1445.38, 2673.08 1445.82, 2674.21 1446.52, 2674.92 1446.84, 2675.61 1447.61))",0.807529,City,Outer City,2299.0,1857,1957.3,1581
DR08,DR08_055,"POLYGON ((2668.46 1463.6, 2669.8 1463.33, 2669.88 1464.13, 2671.18 1464.88, 2672.38 1466.53, 2673.18 1467.43, 2674.78 1467.08, 2675.33 1466.08, 2676.48 1465.28, 2676.48 1463.73, 2675.93 1462.98, 2676.56 1461.26, 2675.22 1460.09, 2673.16 1459.38, 2673.96 1458.13, 2675.04 1457.14, 2676.18 1456.56, 2677.37 1455.84, 2675.52 1455.88, 2674.59 1455.88, 2673.18 1455.84, 2671.94 1455.81, 2670.83 1455.9, 2668.4 1455.87, 2668.31 1457.79, 2668.45 1459.78, 2668.41 1461.43, 2668.46 1463.6))",1.087556,City,Outer City,2052.0,2232,2222.7,2417
DR08,DR08_056,"POLYGON ((2665.76 1446.47, 2665.1 1445.87, 2664.39 1445.51, 2663.47 1444.95, 2662.91 1444, 2668.74 1444, 2667.67 1446.16, 2667.48 1447.72, 2666.36 1446.8, 2665.76 1446.47))",0.171074,City,Outer City,3754.7,642,4166.4,713
DR08,DR08_057,"POLYGON ((2671.12 1476.71, 2672.36 1479.12, 2673.66 1479.99, 2675.28 1479.81, 2677.38 1478.44, 2678.87 1477.57, 2680.67 1476.77, 2682.05 1476.66, 2682.49 1475.09, 2682.74 1471.12, 2680.9 1472.07, 2680.08 1469.87, 2677.93 1469.82, 2677.38 1471.56, 2677.2 1473.05, 2675.59 1474.29, 2673.6 1475.53, 2672.55 1476.64, 2671.12 1476.71))",0.921017,City,Outer City,1943.7,1790,2309.4,2127
DR08,DR08_058,"POLYGON ((2672.38 1453.2, 2671.69 1455.08, 2671.84 1455.08, 2670.83 1455.9, 2668.4 1455.87, 2667.65 1455.71, 2665.09 1455.08, 2665.58 1453.54, 2666.15 1452.82, 2666.39 1451.43, 2666.46 1450.7, 2667.18 1450.76, 2669.15 1451.7, 2670.22 1452.3, 2671.83 1453.04, 2672.38 1453.2))",0.381566,City,Outer City,2444.0,933,2637.4,1006
DR08,DR08_059,"POLYGON ((2663.84 1449.7, 2663.9 1448.69, 2664.31 1447.65, 2664.81 1446.8, 2665.76 1446.47, 2666.36 1446.8, 2667.48 1447.72, 2666.88 1449.51, 2667.18 1450.76, 2666.46 1450.7, 2665.49 1450.14, 2664.54 1449.84, 2663.84 1449.7))",0.161497,City,Outer City,3765.1,608,4156.2,671
DR08,DR08_060,"POLYGON ((2665.76 1446.47, 2664.81 1446.8, 2664.31 1447.65, 2663.9 1448.69, 2663.84 1449.7, 2663.12 1449.45, 2662.41 1449.3, 2661.54 1449, 2660.49 1447.99, 2659.75 1447.4, 2659.26 1446.38, 2658.96 1447.1, 2658.28 1448.29, 2657.61 1449, 2657.01 1448.74, 2656.86 1448.03, 2656.56 1446.57, 2655.77 1445.82, 2656.07 1444.96, 2657.08 1444, 2662.91 1444, 2663.47 1444.95, 2664.39 1445.51, 2665.1 1445.87, 2665.76 1446.47))",0.547647,City,Outer City,2497.9,1368,2349.1,1286
DR08,DR08_061,"POLYGON ((2665.09 1455.08, 2664.24 1455, 2663.47 1454.76, 2662.26 1454.44, 2660.96 1454.09, 2659.83 1453.87, 2658.38 1453.52, 2658.59 1452.6, 2658.56 1451.05, 2657.64 1450.73, 2657.5 1450.1, 2657.61 1449, 2658.28 1448.29, 2658.96 1447.1, 2659.26 1446.38, 2659.75 1447.4, 2660.49 1447.99, 2661.54 1449, 2662.41 1449.3, 2663.12 1449.45, 2663.84 1449.7, 2664.54 1449.84, 2665.49 1450.14, 2666.46 1450.7, 2666.39 1451.43, 2666.15 1452.82, 2665.58 1453.54, 2665.09 1455.08))",0.67597,City,Outer City,2321.4,1569,1590.7,1075
DR08,DR08_062,"POLYGON ((2663.18 1462.03, 2664.64 1462.78, 2665.2 1463.17, 2665.72 1461.63, 2667.54 1461.91, 2668.41 1461.43, 2668.45 1459.78, 2668.31 1457.79, 2668.4 1455.87, 2667.65 1455.71, 2665.09 1455.08, 2664.84 1456.36, 2663.18 1462.03))",0.442038,City,Outer City,2266.2,1002,1798.9,795
DR08,DR08_063,"POLYGON ((2669.01 1472.68, 2669.76 1473.79, 2670.75 1475.1, 2671.12 1476.71, 2672.55 1476.64, 2673.6 1475.53, 2675.59 1474.29, 2677.2 1473.05, 2677.38 1471.56, 2677.93 1469.82, 2676.38 1468.47, 2675.43 1468.57, 2674.78 1467.08, 2673.18 1467.43, 2671.8 1469.21, 2671.43 1470.14, 2670.25 1471.69, 2669.01 1472.68))",0.757585,City,Outer City,1853.4,1404,1618.9,1226
DR08,DR08_064,"POLYGON ((2666.96 1470.32, 2667.77 1471.25, 2669.01 1472.68, 2670.25 1471.69, 2671.43 1470.14, 2671.8 1469.21, 2673.18 1467.43, 2672.38 1466.53, 2671.18 1464.88, 2669.88 1464.13, 2669.8 1463.33, 2668.46 1463.6, 2668.51 1465.76, 2666.96 1470.32))",0.485768,City,Outer City,2026.7,985,2178.5,1058
DR08,DR08_065,"POLYGON ((2663.18 1462.03, 2664.84 1456.36, 2665.09 1455.08, 2664.24 1455, 2663.47 1454.76, 2662.26 1454.44, 2660.96 1454.09, 2659.83 1453.87, 2658.38 1453.52, 2657.67 1454.98, 2656.67 1455.63, 2657.51 1457.04, 2658.4 1457, 2658.27 1457.97, 2658.56 1459.06, 2659.31 1458.41, 2660.89 1458.67, 2661.87 1459.56, 2661.87 1461.26, 2663.18 1462.03))",0.571407,City,Outer City,2267.2,1295,2495.5,1426
DR08,DR08_066,"POLYGON ((2656.56 1446.57, 2654.27 1446.65, 2653.82 1447.7, 2653.77 1448.95, 2653.62 1449.79, 2653.33 1450.79, 2651.38 1451.44, 2651.28 1452.49, 2653.13 1452.59, 2654.72 1452.64, 2656.02 1452.84, 2657.17 1453.24, 2658.38 1453.52, 2658.59 1452.6, 2658.56 1451.05, 2657.64 1450.73, 2657.5 1450.1, 2657.61 1449, 2657.01 1448.74, 2656.86 1448.03, 2656.56 1446.57))",0.43881,City,Outer City,2596.4,1139,2375.0,1042
DR08,DR08_067,"POLYGON ((2647.66 1452.89, 2646.14 1452.94, 2644.89 1452.69, 2644 1452.44, 2644 1444, 2657.08 1444, 2656.07 1444.96, 2655.77 1445.82, 2656.56 1446.57, 2654.27 1446.65, 2653.82 1447.7, 2653.77 1448.95, 2653.62 1449.79, 2653.33 1450.79, 2651.38 1451.44, 2650.71 1448.36, 2648.61 1447.85, 2647.36 1448.55, 2647.59 1449.99, 2647.54 1451.2, 2647.66 1452.89))",1.113802,City,Outer City,2619.1,2917,2153.5,2399
DR08,DR08_068,"POLYGON ((2651.28 1452.49, 2650.18 1452.44, 2650.58 1453.44, 2651.13 1454.03, 2651.78 1454.98, 2652.73 1456.23, 2653.33 1455.83, 2654.42 1455.83, 2655.12 1455.93, 2656.67 1455.63, 2657.67 1454.98, 2658.38 1453.52, 2657.17 1453.24, 2656.02 1452.84, 2654.72 1452.64, 2653.13 1452.59, 2651.28 1452.49))",0.31386,City,Outer City,2810.5,882,3015.5,946
DR08,DR08_069,"POLYGON ((2647.66 1452.89, 2647.54 1451.2, 2647.59 1449.99, 2647.36 1448.55, 2648.61 1447.85, 2650.71 1448.36, 2651.38 1451.44, 2651.28 1452.49, 2650.18 1452.44, 2647.66 1452.89))",0.248878,City,Outer City,3275.2,815,3725.2,927
DR08,DR08_070,"POLYGON ((2668.41 1461.43, 2668.46 1463.6, 2668.51 1465.76, 2666.96 1470.32, 2664.83 1469.64, 2664.24 1471.53, 2660.62 1470.46, 2661.81 1466.42, 2662.14 1465.4, 2662.57 1463.9, 2663.18 1462.03, 2664.64 1462.78, 2665.2 1463.17, 2665.72 1461.63, 2667.54 1461.91, 2668.41 1461.43))",0.818344,City,Outer City,2025.4,1657,1493.5,1222
DR08,DR08_071,"POLYGON ((2663.18 1462.03, 2661.87 1461.26, 2661.87 1459.56, 2660.89 1458.67, 2659.31 1458.41, 2658.56 1459.06, 2658.27 1460.11, 2657.89 1461.33, 2656.92 1462.76, 2658.06 1463.56, 2658.94 1464.36, 2659.66 1465.08, 2660.59 1465.83, 2661.81 1466.42, 2662.14 1465.4, 2662.57 1463.9, 2663.18 1462.03))",0.446083,City,Outer City,2307.2,1029,2019.5,901
DR08,DR08_072,"POLYGON ((2656.67 1455.63, 2657.51 1457.04, 2658.4 1457, 2658.27 1457.97, 2658.56 1459.06, 2658.27 1460.11, 2657.89 1461.33, 2656.92 1462.76, 2656.08 1462.51, 2655.53 1462.17, 2654.06 1461.33, 2653.6 1460.49, 2653.39 1459.48, 2653.51 1458.51, 2653.34 1457.46, 2652.73 1456.23, 2653.33 1455.83, 2654.42 1455.83, 2655.12 1455.93, 2656.67 1455.63))",0.446782,City,Outer City,2437.8,1089,2716.9,1214
DR08,DR08_073,"POLYGON ((2644 1456.32, 2645.24 1456.58, 2646.23 1456.71, 2647.24 1457.31, 2648.82 1456.31, 2652.73 1456.23, 2651.78 1454.98, 2651.13 1454.03, 2650.58 1453.44, 2650.18 1452.44, 2647.66 1452.89, 2646.14 1452.94, 2644.89 1452.69, 2644 1452.44, 2644 1456.32))",0.444212,City,Outer City,2672.5,1187,2670.5,1186
DR08,DR08_074,"POLYGON ((2651.19 1464.5, 2652.03 1463.27, 2652.95 1462.05, 2654.06 1461.33, 2653.6 1460.49, 2653.39 1459.48, 2653.51 1458.51, 2653.34 1457.46, 2652.73 1456.23, 2648.82 1456.31, 2647.24 1457.31, 2648.77 1458.78, 2649.13 1459.88, 2649.82 1462.24, 2649.87 1463.35, 2651.19 1464.5))",0.495041,City,Outer City,2479.4,1227,3075.3,1522
DR08,DR08_075,"POLYGON ((2654.79 1467.7, 2657.55 1468.62, 2658.82 1469.93, 2660.62 1470.46, 2661.81 1466.42, 2660.59 1465.83, 2659.66 1465.08, 2658.94 1464.36, 2658.06 1463.56, 2656.92 1462.76, 2656.89 1464.37, 2654.79 1467.7))",0.41901,City,Outer City,2334.1,978,2973.8,1246
DR08,DR08_076,"POLYGON ((2654.06 1461.33, 2652.95 1462.05, 2652.03 1463.27, 2651.19 1464.5, 2651.94 1465.6, 2652.16 1466.82, 2654.79 1467.7, 2656.89 1464.37, 2656.92 1462.76, 2656.08 1462.51, 2655.53 1462.17, 2654.06 1461.33))",0.364222,City,Outer City,2546.4,927,2555.8,931
DR08,DR08_077,"POLYGON ((2646.98 1464.98, 2648.35 1465.76, 2649.45 1466.78, 2650.57 1466.17, 2650.98 1465.4, 2651.94 1465.6, 2651.19 1464.5, 2649.87 1463.35, 2649.82 1462.24, 2649.13 1459.88, 2648.77 1458.78, 2647.24 1457.31, 2646.49 1458.54, 2646.23 1459.79, 2646.23 1461.36, 2646.59 1462.7, 2646.78 1464.18, 2646.98 1464.98))",0.414965,City,Outer City,2612.6,1084,1914.9,795
DR08,DR08_078,"POLYGON ((2646.98 1464.98, 2646.78 1464.18, 2646.59 1462.7, 2646.23 1461.36, 2646.23 1459.79, 2646.49 1458.54, 2647.24 1457.31, 2646.23 1456.71, 2645.24 1456.58, 2644 1456.32, 2644 1456.33, 2644 1463.05, 2644 1465.6, 2644.88 1465.24, 2646.98 1464.98))",0.345545,City,Outer City,2847.2,984,3447.6,1191
DR08,DR08_079,"POLYGON ((2644 1465.6, 2644.88 1465.24, 2646.98 1464.98, 2648.35 1465.76, 2649.45 1466.78, 2650.57 1466.17, 2650.98 1465.4, 2651.94 1465.6, 2652.16 1466.82, 2651.17 1468.26, 2650.19 1469.7, 2648.08 1473.85, 2644 1471.23, 2644 1465.6))",0.720836,City,Outer City,2398.4,1729,2530.5,1824
DR08,DR08_080,"POLYGON ((2648.08 1473.85, 2650.19 1469.7, 2651.17 1468.26, 2652.16 1466.82, 2654.79 1467.7, 2654.11 1469.22, 2653.42 1471.06, 2652.19 1473.06, 2651.96 1474.52, 2648.08 1473.85))",0.398825,City,Outer City,2522.0,1006,2180.6,870
DR08,DR08_081,"POLYGON ((2666.96 1470.32, 2666.38 1472.04, 2663.99 1473.93, 2661.66 1475.09, 2659.32 1475.93, 2658.38 1478.65, 2665.94 1481.37, 2668.44 1480.98, 2673.66 1479.99, 2672.36 1479.12, 2671.12 1476.71, 2670.75 1475.1, 2669.76 1473.79, 2669.01 1472.68, 2667.77 1471.25, 2666.96 1470.32))",1.339645,City,Outer City,2111.1,2828,2269.1,3040
DR08,DR08_082,"POLYGON ((2651.45 1480.94, 2651.55 1479.45, 2651.89 1477.46, 2651.96 1474.52, 2652.19 1473.06, 2653.42 1471.06, 2654.11 1469.22, 2654.79 1467.7, 2657.55 1468.62, 2658.82 1469.93, 2660.62 1470.46, 2664.24 1471.53, 2664.83 1469.64, 2666.96 1470.32, 2666.38 1472.04, 2663.99 1473.93, 2661.66 1475.09, 2659.32 1475.93, 2658.38 1478.65, 2657.76 1480.03, 2657.6 1481.7, 2656.63 1484.12, 2655.25 1483.09, 2653.88 1482.13, 2651.45 1480.94))",1.82638,City,Outer City,2126.9,3885,1834.5,3351
DR08,DR08_083,"POLYGON ((2644 1483.72, 2645.09 1484.31, 2647.22 1484.65, 2648.47 1484.51, 2650.42 1484.25, 2650.86 1482.81, 2651.45 1480.94, 2651.55 1479.45, 2651.89 1477.46, 2651.96 1474.52, 2648.08 1473.85, 2644 1471.23, 2644 1483.72))",1.294523,City,Outer City,2498.8,3235,3291.4,4261
DR08,DR08_084,"POLYGON ((2656.63 1484.12, 2657.6 1481.7, 2657.76 1480.03, 2658.38 1478.65, 2665.94 1481.37, 2663.38 1482.2, 2661.6 1483.31, 2660.38 1484.31, 2659.27 1484.03, 2658.38 1484.59, 2656.63 1484.12))",0.429863,City,Outer City,2355.2,1012,3102.9,1334
DR08,DR08_085,"POLYGON ((2666.47 1486.55, 2664.32 1485.64, 2662.27 1485.2, 2660.38 1484.31, 2661.6 1483.31, 2663.38 1482.2, 2665.94 1481.37, 2668.44 1480.98, 2667.71 1482.92, 2667.32 1484.64, 2666.47 1486.55))",0.370892,City,Outer City,2405.6,892,1911.2,709
DR08,DR08_086,"POLYGON ((2656.63 1484.12, 2655.25 1483.09, 2653.88 1482.13, 2651.45 1480.94, 2650.86 1482.81, 2650.42 1484.25, 2649.78 1485.98, 2649.49 1488.23, 2649.21 1489.75, 2651.6 1488.25, 2653.26 1487.14, 2655.32 1486.09, 2656.63 1484.12))",0.495741,City,Outer City,2482.1,1230,2312.6,1146
DR08,DR08_087,"POLYGON ((2644 1483.72, 2644 1493.29, 2645.44 1493.4, 2646.26 1494.77, 2647.2 1494.39, 2648.91 1493.89, 2650.09 1490.86, 2649.21 1489.75, 2649.49 1488.23, 2649.78 1485.98, 2650.42 1484.25, 2648.47 1484.51, 2647.22 1484.65, 2645.09 1484.31, 2644 1483.72))",0.839333,City,Outer City,2537.8,2130,2565.5,2153
DR08,DR08_088,"POLYGON ((2666.47 1486.55, 2667.32 1484.64, 2667.71 1482.92, 2668.44 1480.98, 2673.66 1479.99, 2674.07 1481.71, 2674.6 1483.08, 2674.6 1485.12, 2674.6 1486.27, 2674.07 1487.99, 2672.65 1489.37, 2671.72 1488.98, 2670.72 1487.98, 2669.71 1487.2, 2667.88 1486.81, 2666.47 1486.55))",0.798286,City,Outer City,2103.2,1679,1653.1,1320
DR08,DR08_089,"POLYGON ((2655.88 1494.42, 2653.71 1492.92, 2652.15 1491.92, 2650.09 1490.86, 2649.21 1489.75, 2651.6 1488.25, 2653.26 1487.14, 2655.32 1486.09, 2656.63 1484.12, 2658.38 1484.59, 2658.99 1487.31, 2657.88 1491.75, 2655.88 1494.42))",0.817803,City,Outer City,2384.1,1950,2374.5,1942
DR08,DR08_090,"POLYGON ((2655.88 1494.42, 2654.15 1495.77, 2652.33 1495.33, 2648.91 1493.89, 2650.09 1490.86, 2652.15 1491.92, 2653.71 1492.92, 2655.88 1494.42))",0.269272,City,Outer City,3150.7,848,4094.1,1102
DR09,DR09_001,"POLYGON ((2712.94 1464.55, 2713.05 1464.01, 2714.42 1462.36, 2714.57 1460.91, 2714.71 1460.18, 2715.15 1458.94, 2714.1 1458.69, 2712.87 1458, 2711.98 1459.68, 2711.56 1460.53, 2710.8 1461.88, 2710.01 1462.31, 2709.06 1463.42, 2707.91 1463.49, 2706.92 1463.23, 2704.62 1462.64, 2705.37 1463.43, 2706.14 1464.38, 2707.32 1465.2, 2708.37 1465.05, 2709.75 1465.44, 2711.16 1465.87, 2712.35 1466.3, 2712.94 1464.55))",0.496535,City,Outer City,6263.3,3110,5978.4,2968
DR09,DR09_002,"POLYGON ((2724.41 1469.78, 2724.77 1470.72, 2725.46 1472.2, 2726.1 1472.92, 2727.04 1473.99, 2727.94 1474.79, 2728.73 1475.43, 2729.16 1476.08, 2729.92 1476.51, 2732 1477, 2718.07 1477, 2718.14 1476.68, 2719.23 1475.92, 2719.75 1474.93, 2720.36 1473.8, 2720.88 1472.53, 2721.17 1471.91, 2721.24 1471.15, 2721.85 1470.65, 2722.83 1470.11, 2723.69 1469.96, 2724.41 1469.78))",0.719221,City,Outer City,5996.2,4313,7505.8,5398
DR09,DR09_003,"POLYGON ((2721.17 1471.91, 2720.82 1471.45, 2720.18 1471.07, 2719.06 1470.46, 2718.42 1470.1, 2717.51 1469.64, 2716.95 1468.87, 2716.57 1467.94, 2716.1 1467.15, 2716.49 1466.26, 2716.79 1465.88, 2716.9 1465.03, 2717.59 1464.15, 2718.19 1463.46, 2718.55 1462.7, 2719.32 1462.59, 2720.17 1462.12, 2720.67 1462.73, 2720.92 1463.27, 2721.24 1463.85, 2721.6 1464.82, 2722 1465.65, 2722.47 1466.44, 2722.86 1467.16, 2723.11 1467.84, 2723.22 1468.49, 2723.73 1468.92, 2724.41 1469.78, 2723.69 1469.96, 2722.83 1470.11, 2721.85 1470.65, 2721.24 1471.15, 2721.17 1471.91))",0.666247,City,Outer City,6025.9,4015,8568.9,5709
DR09,DR09_004,"POLYGON ((2724.41 1469.78, 2723.73 1468.92, 2723.22 1468.49, 2723.11 1467.84, 2722.86 1467.16, 2723.86 1467.55, 2725.37 1467.2, 2726.69 1466.39, 2727.89 1465.7, 2729.34 1465.23, 2729.86 1464.72, 2730.62 1463.31, 2731.35 1462.5, 2732 1461.26, 2732 1477, 2729.92 1476.51, 2729.16 1476.08, 2728.73 1475.43, 2727.94 1474.79, 2727.04 1473.99, 2726.1 1472.92, 2725.46 1472.2, 2724.77 1470.72, 2724.41 1469.78))",1.139827,City,Outer City,6086.8,6938,6057.2,6904
DR09,DR09_005,"POLYGON ((2715.15 1458.94, 2716.33 1459.49, 2717.64 1460.06, 2718.61 1460.47, 2719.43 1461.46, 2720.17 1462.12, 2719.32 1462.59, 2718.55 1462.7, 2718.19 1463.46, 2717.59 1464.15, 2716.9 1465.03, 2716.79 1465.88, 2716.49 1466.26, 2716.1 1467.15, 2715.05 1465.83, 2714.58 1465.39, 2713.64 1464.66, 2712.94 1464.55, 2713.05 1464.01, 2714.42 1462.36, 2714.57 1460.91, 2714.71 1460.18, 2715.15 1458.94))",0.419535,City,Outer City,6494.5,2725,8606.2,3611
DR09,DR09_006,"POLYGON ((2720.17 1462.12, 2720.67 1462.73, 2720.92 1463.27, 2721.24 1463.85, 2721.6 1464.82, 2722 1465.65, 2722.47 1466.44, 2722.86 1467.16, 2723.86 1467.55, 2725.37 1467.2, 2726.69 1466.39, 2727.89 1465.7, 2729.34 1465.23, 2729.86 1464.72, 2730.62 1463.31, 2731.35 1462.5, 2732 1461.26, 2731.13 1459.88, 2729.93 1460.13, 2729.17 1460.43, 2727.77 1460.68, 2726.16 1460.68, 2724.91 1460.28, 2723.51 1460.08, 2721.7 1459.68, 2720.45 1459.48, 2719.09 1459.68, 2718.61 1460.47, 2719.43 1461.46, 2720.17 1462.12))",0.994765,City,Outer City,6011.7,5980,6377.8,6344
DR09,DR09_007,"POLYGON ((2729.93 1460.13, 2731.13 1459.88, 2732 1461.26, 2732 1452.38, 2731.29 1452.79, 2730.71 1453.67, 2729.71 1454.13, 2728.48 1455.31, 2727.59 1456.1, 2728.53 1457.38, 2729.26 1459.09, 2729.93 1460.13))",0.335036,City,Outer City,6926.2,2321,7187.4,2408
DR09,DR09_008,"POLYGON ((2720.45 1459.48, 2721.7 1459.68, 2723.51 1460.08, 2724.91 1460.28, 2726.16 1460.68, 2727.77 1460.68, 2729.17 1460.43, 2729.93 1460.13, 2729.26 1459.09, 2728.53 1457.38, 2727.59 1456.1, 2726.65 1455.03, 2725.97 1454.52, 2724.26 1454.05, 2723.53 1454.31, 2723.11 1454.82, 2721.82 1455.67, 2721.23 1455.8, 2719.69 1455.84, 2718.66 1455.71, 2719.91 1457.4, 2720.61 1458.64, 2720.45 1459.48))",0.69719,City,Outer City,6006.7,4188,5475.8,3818
DR09,DR09_009,"POLYGON ((2718.61 1460.47, 2719.09 1459.68, 2720.45 1459.48, 2720.61 1458.64, 2719.91 1457.4, 2718.66 1455.71, 2717.42 1455.54, 2716.13 1454.54, 2715.56 1455.84, 2715.47 1457.06, 2715.27 1458.14, 2715.15 1458.94, 2716.33 1459.49, 2717.64 1460.06, 2718.61 1460.47))",0.305212,City,Outer City,7151.7,2183,7204.8,2199
DR09,DR09_010,"POLYGON ((2727.59 1456.1, 2728.48 1455.31, 2729.71 1454.13, 2730.71 1453.67, 2731.29 1452.79, 2732 1452.38, 2732 1444, 2731.12 1444.82, 2730.12 1446.29, 2729.42 1447.81, 2728.71 1448.75, 2728.07 1449.57, 2727.48 1450.15, 2726.02 1451.44, 2725.43 1452.32, 2724.5 1453.08, 2723.53 1454.31, 2724.26 1454.05, 2725.97 1454.52, 2726.65 1455.03, 2727.59 1456.1))",0.658574,City,Outer City,6031.5,3972,6517.2,4292
DR09,DR09_011,"POLYGON ((2716.74 1452.01, 2717.35 1451.86, 2718.41 1452.25, 2719.86 1452.69, 2721.45 1453.4, 2722.59 1453.84, 2723.53 1454.31, 2723.11 1454.82, 2721.82 1455.67, 2721.23 1455.8, 2719.69 1455.84, 2718.66 1455.71, 2717.42 1455.54, 2716.13 1454.54, 2716.7 1453.39, 2716.74 1452.01))",0.285966,City,Outer City,7327.3,2095,7652.3,2188
DR09,DR09_012,"POLYGON ((2729.42 1447.81, 2730.12 1446.29, 2731.12 1444.82, 2732 1444, 2723.17 1444, 2722.76 1444.59, 2722.22 1445.17, 2723.87 1445.52, 2725.28 1446.31, 2726.78 1447.23, 2727.92 1447.81, 2729.42 1447.81))",0.346896,City,Outer City,6849.4,2376,8608.9,2986
DR09,DR09_013,"POLYGON ((2723.53 1454.31, 2724.5 1453.08, 2725.43 1452.32, 2726.02 1451.44, 2727.48 1450.15, 2728.07 1449.57, 2728.71 1448.75, 2729.42 1447.81, 2727.92 1447.81, 2726.78 1447.23, 2725.28 1446.31, 2723.87 1445.52, 2722.22 1445.17, 2721.06 1445.4, 2720.28 1445.91, 2719.32 1446.49, 2718.12 1447.26, 2717.43 1448.06, 2717.43 1448.87, 2716.82 1450.7, 2716.74 1452.01, 2717.35 1451.86, 2718.41 1452.25, 2719.86 1452.69, 2721.45 1453.4, 2722.59 1453.84, 2723.53 1454.31))",1.068488,City,Outer City,6046.0,6460,3278.2,3503
DR09,DR09_014,"POLYGON ((2717.43 1448.06, 2718.12 1447.26, 2719.32 1446.49, 2720.28 1445.91, 2721.06 1445.4, 2722.22 1445.17, 2722.76 1444.59, 2723.17 1444, 2716.42 1444, 2716.74 1444.96, 2717.02 1446.43, 2717.43 1448.06))",0.209222,City,Outer City,8408.8,1759,10526.3,2202
DR09,DR09_015,"POLYGON ((2706.42 1456.94, 2707.59 1457.3, 2710.76 1457.51, 2712.87 1458, 2714.1 1458.69, 2715.15 1458.94, 2715.27 1458.14, 2715.47 1457.06, 2715.56 1455.84, 2716.13 1454.54, 2716.7 1453.39, 2716.74 1452.01, 2716.82 1450.7, 2715.56 1450.7, 2713.92 1451.11, 2712.74 1451.52, 2711.4 1450.34, 2710.34 1449.2, 2709.11 1448.75, 2707.64 1448.75, 2706.83 1448.75, 2707.07 1449.48, 2707.43 1450.8, 2707.74 1451.56, 2708.34 1452.13, 2708.41 1452.84, 2708.38 1453.52, 2707.87 1454.55, 2707.4 1455.47, 2706.42 1456.94))",1.033879,City,Outer City,6028.8,6233,5581.9,5771
