,County,Shape_ID,Shape,geometry 
393,E9,E9_26,50,"POLYGON ((3270.3817558010096 1213.7142778671032, 3269.9256728561477 1213.5042438469402, 3260.3518893129085 1220.3168683437104, 3255.2840456901317 1220.4846402754945, 3254.5917405200566 1220.992212524743, 3254.1949205027895 1223, 3254.897454736847 1223, 3259.293831522769 1223, 3266.438764952452 1223, 3269.9327058566532 1223, 3270.3817558010096 1213.7142778671032))"
394,E9,E9_27,50,"POLYGON ((3268.816813122413 1188.1194924585707, 3268.9590712309205 1188.1020527012497, 3268.928516118343 1187.9962471947815, 3267.880738320122 1184.3680275203822, 3264.3597539773123 1181.3496541226734, 3261.2330004331975 1187.407290977872, 3262.4300411278277 1188.902461913304, 3268.816813122413 1188.1194924585707))"
395,E9,E9_28,50,"POLYGON ((3263.1715089359036 1171.9943560114334, 3264.563131362311 1172.7260667761727, 3266.365297357392 1172.6019010112243, 3268.9436043438673 1166.2527827481522, 3262.711122928285 1163.3964702476228, 3263.1715089359036 1171.9943560114334))"
396,E9,E9_29,50,"POLYGON ((3268.8223903142466 1183.2204191820772, 3272.5576783264214 1181.407661614951, 3271.623557371495 1179.0979357508543, 3270.6070484465936 1178.4097837620013, 3270.7897706235 1176.1588891902747, 3267.3529613414903 1175.6678024990297, 3263.0837020733825 1180.0978988292293, 3264.3597539773123 1181.3496541226734, 3267.880738320122 1184.3680275203822, 3268.8223903142466 1183.2204191820772))"
397,E9,E9_30,50,"POLYGON ((3265.825113725649 1211, 3269.9256728561477 1213.5042438469402, 3270.3817558010096 1213.7142778671032, 3272.408416301109 1212.849599456939, 3275.615596119445 1206.5664171284589, 3270 1202.0390122466592, 3268.9526018641213 1201.1945791120993, 3268.9506532614814 1201.1956725667542, 3263.9284259306996 1207.1412530714856, 3264.7840345459435 1210.3642047225794, 3265.825113725649 1211))"
398,E9,E9_31,50,"POLYGON ((3272.687172517724 1175.1096502061323, 3273.1007867812586 1169, 3271 1169, 3271 1168.8614713421416, 3271 1166.2357954743982, 3268.9436043438673 1166.2527827481522, 3266.365297357392 1172.6019010112243, 3267.3529613414903 1175.6678024990297, 3270.7897706235 1176.1588891902747, 3272.687172517724 1175.1096502061323))"
399,E9,E9_32,50,"POLYGON ((3268.9590712309205 1188.1020527012497, 3269.0898134773483 1188.2454700571138, 3270 1187.7675835732452, 3275.0758966665744 1185.102522786141, 3278.5040182683088 1179.9290959424566, 3274.050631449249 1180.698685417673, 3272.5576783264214 1181.407661614951, 3268.8223903142466 1183.2204191820772, 3267.880738320122 1184.3680275203822, 3268.928516118343 1187.9962471947815, 3268.9590712309205 1188.1020527012497))"
400,E9,E9_33,50,"POLYGON ((3270 1200.604306641402, 3279.8830517984748 1196.622247539293, 3270.4649301560457 1191.6803479824314, 3270.343270943435 1191.848993257421, 3270 1193.196715973163, 3268.8251768960354 1197.8092117712265, 3269.103391379894 1200.9655663605176, 3270 1200.604306641402))"
401,E9,E9_34,50,"POLYGON ((3275.615596119445 1206.5664171284589, 3282 1199.111530559823, 3282 1197.2477207098952, 3279.8830517984748 1196.622247539293, 3270 1200.604306641402, 3269.103391379894 1200.9655663605176, 3268.9526018641213 1201.1945791120993, 3270 1202.0390122466592, 3275.615596119445 1206.5664171284589))"
402,E9,E9_35,50,"POLYGON ((3270 1190.7092715055853, 3270.4649301560457 1191.6803479824314, 3279.8830517984748 1196.622247539293, 3282 1197.2477207098952, 3282 1197.1226088345934, 3275.855599153941 1185.8177658641878, 3275.0758966665744 1185.102522786141, 3270 1187.7675835732452, 3269.0898134773483 1188.2454700571138, 3269.5662151335387 1189.8032466449588, 3270 1190.7092715055853))"
403,E9,E9_36,50,"POLYGON ((3270.3817558010096 1213.7142778671032, 3269.9327058566532 1223, 3272.919923180455 1223, 3280.421337990827 1223, 3282 1223, 3282 1220.3541975331825, 3282 1215.969742823933, 3272.408416301109 1212.849599456939, 3270.3817558010096 1213.7142778671032))"
404,E9,E9_37,50,"POLYGON ((3279.1889717873146 1179.384260970562, 3272.687172517724 1175.1096502061323, 3270.7897706235 1176.1588891902747, 3270.6070484465936 1178.4097837620013, 3271.623557371495 1179.0979357508543, 3272.5576783264214 1181.407661614951, 3274.050631449249 1180.698685417673, 3278.5040182683088 1179.9290959424566, 3279.1889717873146 1179.384260970562))"
405,E9,E9_38,50,"POLYGON ((3282 1199.111530559823, 3275.615596119445 1206.5664171284589, 3272.408416301109 1212.849599456939, 3282 1215.969742823933, 3282 1203.0441029654792, 3282 1199.111530559823))"
406,E9,E9_39,50,"POLYGON ((3282 1179.00120812746, 3282 1169, 3281.917453563846 1169, 3277.5932525339117 1169, 3277.2878038342055 1169, 3273.1007867812586 1169, 3272.687172517724 1175.1096502061323, 3279.1889717873146 1179.384260970562, 3282 1179.00120812746))"
407,E9,E9_40,50,"POLYGON ((3282 1187.9342955094294, 3282 1179.00120812746, 3279.1889717873146 1179.384260970562, 3278.5040182683088 1179.9290959424566, 3275.0758966665744 1185.102522786141, 3275.855599153941 1185.8177658641878, 3282 1187.9342955094294))"
408,E9,E9_41,50,"POLYGON ((3282 1197.1226088345934, 3282 1192.4367867776002, 3282 1189.7819619461989, 3282 1187.9342955094294, 3275.855599153941 1185.8177658641878, 3282 1197.1226088345934))"
409,E10,E10_01,40,"POLYGON ((3244.7626711865705 1141.2307938566832, 3236.254359792799 1136.5100858253934, 3235.3350127348513 1136, 3235 1136, 3235 1143.626362626461, 3241.7639042736573 1148.0299335249013, 3245.2484684677256 1144.7288791547232, 3244.7626711865705 1141.2307938566832))"
410,E10,E10_02,40,"POLYGON ((3235 1149.8406762616978, 3238.5256874575916 1153.2338317577985, 3241.3166057488374 1152.5158205424816, 3242.0645225635762 1150.185805923204, 3242.2435247752273 1149.2611371983785, 3241.7639042736573 1148.0299335249013, 3235 1143.626362626461, 3235 1149.8406762616978))"
411,E10,E10_03,40,"POLYGON ((3235 1157.604827531117, 3235.267937348913 1157.5165152247612, 3237.08101486315 1156.423879500655, 3238.5256874575916 1153.2338317577985, 3235 1149.8406762616978, 3235 1157.604827531117))"
412,E10,E10_04,40,"POLYGON ((3236.7114271385553 1167.8985101249018, 3237.4526659992935 1167.6436790640491, 3238.9168301492696 1167.033967611073, 3240.59046070313 1166.109178196878, 3241.7076327830446 1162.7171921834577, 3235.267937348913 1157.5165152247612, 3235 1157.604827531117, 3235 1167.847084317444, 3236.7114271385553 1167.8985101249018))"
413,E10,E10_05,40,"POLYGON ((3235 1175.4945346956972, 3237.9705877584497 1176.0230219402927, 3239.1036877520382 1173.0981399264613, 3236.7114271385553 1167.8985101249018, 3235 1167.847084317444, 3235 1175.4945346956972))"
414,E10,E10_06,40,"POLYGON ((3237.9705877584497 1176.0230219402927, 3235 1175.4945346956972, 3235 1178.393341188334, 3235 1179.371318734753, 3235 1180, 3236.9315227074344 1180, 3245.2203274971416 1180, 3245.9803499376944 1180, 3245.625310645694 1179.7919005511508, 3241.0895546041 1178.6029958191664, 3238.1969918000896 1176.93466518837, 3237.9705877584497 1176.0230219402927))"
415,E10,E10_07,40,"POLYGON ((3243.0753048195 1160.2594284939332, 3242.203872660657 1158.7665533126346, 3237.08101486315 1156.423879500655, 3235.267937348913 1157.5165152247612, 3241.7076327830446 1162.7171921834577, 3243.0753048195 1160.2594284939332))"
416,E10,E10_08,40,"POLYGON ((3250.5673100180206 1139.7557096934352, 3252.5123125557707 1137.9236407145684, 3252.3395165949614 1136, 3248.7257296203393 1136, 3243.987450643068 1136, 3235.3350127348513 1136, 3236.254359792799 1136.5100858253934, 3244.7626711865705 1141.2307938566832, 3250.5673100180206 1139.7557096934352))"
417,E10,E10_09,40,"POLYGON ((3245.625310645694 1179.7919005511508, 3245.9803499376944 1180, 3245.9840678689834 1180, 3246.708691288737 1178.7253404059666, 3246.378433968443 1177.0999050007983, 3237.4526659992935 1167.6436790640491, 3236.7114271385553 1167.8985101249018, 3239.1036877520382 1173.0981399264613, 3245.625310645694 1179.7919005511508))"
418,E10,E10_10,40,"POLYGON ((3242.366759643163 1153.7342334747389, 3241.3166057488374 1152.5158205424816, 3238.5256874575916 1153.2338317577985, 3237.08101486315 1156.423879500655, 3242.203872660657 1158.7665533126346, 3242.366759643163 1153.7342334747389))"
419,E10,E10_11,40,"POLYGON ((3246.1769260411425 1175.4956375606682, 3238.9168301492696 1167.033967611073, 3237.4526659992935 1167.6436790640491, 3246.378433968443 1177.0999050007983, 3246.1769260411425 1175.4956375606682))"
420,E10,E10_12,40,"POLYGON ((3241.0895546041 1178.6029958191664, 3245.625310645694 1179.7919005511508, 3239.1036877520382 1173.0981399264613, 3237.9705877584497 1176.0230219402927, 3238.1969918000896 1176.93466518837, 3241.0895546041 1178.6029958191664))"
421,E10,E10_13,40,"POLYGON ((3246.3783868316164 1169.0457125746705, 3245.3290281577074 1167.81602914727, 3243.1982199767176 1166.91038102978, 3240.59046070313 1166.109178196878, 3238.9168301492696 1167.033967611073, 3246.1769260411425 1175.4956375606682, 3246.3783868316164 1169.0457125746705))"
422,E10,E10_14,40,"POLYGON ((3247 1163.3243970817643, 3248 1162.3811589338297, 3249.9507211313794 1160.5411643467305, 3248.8869901716907 1158.7395504236104, 3248 1158.9715170269014, 3247 1159.2330380794392, 3243.0753048195 1160.2594284939332, 3241.7076327830446 1162.7171921834577, 3240.59046070313 1166.109178196878, 3243.1982199767176 1166.91038102978, 3247 1163.3243970817643))"
423,E10,E10_15,40,"POLYGON ((3247 1154.285821317627, 3248 1154.4048714424657, 3248.8816119233925 1154.5098274520046, 3248.9828932921914 1153.700065770113, 3248 1153.2007946893862, 3247 1152.6928340748482, 3242.0645225635762 1150.185805923204, 3241.3166057488374 1152.5158205424816, 3242.366759643163 1153.7342334747389, 3247 1154.285821317627))"
424,E10,E10_16,40,"POLYGON ((3247 1149.519622054484, 3248 1149.5739658371992, 3248.5743339896917 1149.605177318741, 3248 1148.2318352634065, 3247.9030460974627 1148, 3247.0378349803623 1145.9311152827736, 3245.2484684677256 1144.7288791547232, 3241.7639042736573 1148.0299335249013, 3242.2435247752273 1149.2611371983785, 3247 1149.519622054484))"
425,E10,E10_17,40,"POLYGON ((3248 1153.2007946893862, 3248.9828932921914 1153.700065770113, 3249.6729897543446 1150.462333009491, 3248.5743339896917 1149.605177318741, 3248 1149.5739658371992, 3247 1149.519622054484, 3242.2435247752273 1149.2611371983785, 3242.0645225635762 1150.185805923204, 3247 1152.6928340748482, 3248 1153.2007946893862))"
426,E10,E10_18,40,"POLYGON ((3247 1159.2330380794392, 3248 1158.9715170269014, 3248.8869901716907 1158.7395504236104, 3249.4988379466777 1156.463502642752, 3248.8816119233925 1154.5098274520046, 3248 1154.4048714424657, 3247 1154.285821317627, 3242.366759643163 1153.7342334747389, 3242.203872660657 1158.7665533126346, 3243.0753048195 1160.2594284939332, 3247 1159.2330380794392))"
427,E10,E10_19,40,"POLYGON ((3247 1166.3770268782025, 3248 1165.515850027315, 3251.4387802889073 1162.5544520472195, 3249.9507211313794 1160.5411643467305, 3248 1162.3811589338297, 3247 1163.3243970817643, 3243.1982199767176 1166.91038102978, 3245.3290281577074 1167.81602914727, 3247 1166.3770268782025))"
428,E10,E10_20,40,"POLYGON ((3247.0378349803623 1145.9311152827736, 3250.2307023691706 1143.654457648672, 3250.5673100180206 1139.7557096934352, 3244.7626711865705 1141.2307938566832, 3245.2484684677256 1144.7288791547232, 3247.0378349803623 1145.9311152827736))"
429,E10,E10_21,40,"POLYGON ((3252.858645961586 1169.5553936942679, 3253.583341594754 1165.1171609811536, 3252.9237339735114 1163.4618956437548, 3251.4387802889073 1162.5544520472195, 3248 1165.515850027315, 3247 1166.3770268782025, 3245.3290281577074 1167.81602914727, 3246.3783868316164 1169.0457125746705, 3252.858645961586 1169.5553936942679))"
430,E10,E10_22,40,"POLYGON ((3255.953589338477 1176.4461566672167, 3253.9353850073207 1174.236910686979, 3246.708691288737 1178.7253404059666, 3245.9840678689834 1180, 3252.255054511116 1180, 3256.8657908157566 1180, 3255.953589338477 1176.4461566672167))"
431,E10,E10_23,40,"POLYGON ((3246.708691288737 1178.7253404059666, 3253.9353850073207 1174.236910686979, 3254.188454678656 1173.3597925752829, 3253.742812413992 1171.6012036068087, 3252.858645961586 1169.5553936942679, 3246.3783868316164 1169.0457125746705, 3246.1769260411425 1175.4956375606682, 3246.378433968443 1177.0999050007983, 3246.708691288737 1178.7253404059666))"
432,E10,E10_24,40,"POLYGON ((3248 1148.2318352634065, 3248.5743339896917 1149.605177318741, 3249.6729897543446 1150.462333009491, 3252.922863981493 1148.622905331608, 3250.2307023691706 1143.654457648672, 3247.0378349803623 1145.9311152827736, 3247.9030460974627 1148, 3248 1148.2318352634065))"
433,E10,E10_25,40,"POLYGON ((3249.840087172949 1156.4172891363082, 3257.832086685582 1151.516249213095, 3253.9111521571754 1148.5175657753614, 3252.922863981493 1148.622905331608, 3249.6729897543446 1150.462333009491, 3248.9828932921914 1153.700065770113, 3248.8816119233925 1154.5098274520046, 3249.4988379466777 1156.463502642752, 3249.840087172949 1156.4172891363082))"
434,E10,E10_26,40,"POLYGON ((3251.4387802889073 1162.5544520472195, 3252.9237339735114 1163.4618956437548, 3255.971509758543 1161.092533384028, 3256.0295595936477 1158.0804581878833, 3254.5061406129716 1156.6793181130595, 3249.840087172949 1156.4172891363082, 3249.4988379466777 1156.463502642752, 3248.8869901716907 1158.7395504236104, 3249.9507211313794 1160.5411643467305, 3251.4387802889073 1162.5544520472195))"
435,E10,E10_27,40,"POLYGON ((3258.3542048727645 1151.7679429038287, 3257.832086685582 1151.516249213095, 3249.840087172949 1156.4172891363082, 3254.5061406129716 1156.6793181130595, 3258.3542048727645 1151.7679429038287))"
436,E10,E10_28,40,"POLYGON ((3253.9111521571754 1148.5175657753614, 3254.964732312321 1146.3536319089571, 3254.2351233518993 1139.2697578172535, 3252.5123125557707 1137.9236407145684, 3250.5673100180206 1139.7557096934352, 3250.2307023691706 1143.654457648672, 3252.922863981493 1148.622905331608, 3253.9111521571754 1148.5175657753614))"
437,E10,E10_29,40,"POLYGON ((3252.3395165949614 1136, 3252.5123125557707 1137.9236407145684, 3254.2351233518993 1139.2697578172535, 3260 1140.581681127272, 3260 1138.557944097412, 3260 1136, 3259.152990066691 1136, 3255.3643330156146 1136, 3252.3395165949614 1136))"
438,E10,E10_30,40,"POLYGON ((3260 1166.9657926157868, 3260 1166.1348645216572, 3253.583341594754 1165.1171609811536, 3252.858645961586 1169.5553936942679, 3253.742812413992 1171.6012036068087, 3260 1166.9657926157868))"
439,E10,E10_31,40,"POLYGON ((3260 1166.1348645216572, 3260 1161.759500520376, 3260 1161.0031448339585, 3255.971509758543 1161.092533384028, 3252.9237339735114 1163.4618956437548, 3253.583341594754 1165.1171609811536, 3260 1166.1348645216572))"
440,E10,E10_32,40,"POLYGON ((3260 1171.7449012896207, 3260 1166.9657926157868, 3253.742812413992 1171.6012036068087, 3254.188454678656 1173.3597925752829, 3260 1171.7449012896207))"
441,E10,E10_33,40,"POLYGON ((3258.3542048727645 1151.7679429038287, 3260 1152.0765433684828, 3260 1149.9072379503727, 3260 1144.3029722971062, 3254.964732312321 1146.3536319089571, 3253.9111521571754 1148.5175657753614, 3257.832086685582 1151.516249213095, 3258.3542048727645 1151.7679429038287))"
442,E10,E10_34,40,"POLYGON ((3260 1176.6857213926573, 3260 1172.5784670292442, 3260 1171.7449012896207, 3254.188454678656 1173.3597925752829, 3253.9353850073207 1174.236910686979, 3255.953589338477 1176.4461566672167, 3260 1176.6857213926573))"
443,E10,E10_35,40,"POLYGON ((3254.964732312321 1146.3536319089571, 3260 1144.3029722971062, 3260 1143.935541812832, 3260 1140.581681127272, 3254.2351233518993 1139.2697578172535, 3254.964732312321 1146.3536319089571))"
444,E10,E10_36,40,"POLYGON ((3260 1155.934805665066, 3260 1152.0765433684828, 3258.3542048727645 1151.7679429038287, 3254.5061406129716 1156.6793181130595, 3256.0295595936477 1158.0804581878833, 3260 1155.934805665066))"
445,E10,E10_37,40,"POLYGON ((3260 1180, 3260 1179.7759033196483, 3260 1179.0827235802049, 3260 1177.8922673110342, 3260 1176.6857213926573, 3255.953589338477 1176.4461566672167, 3256.8657908157566 1180, 3259.849454357762 1180, 3260 1180))"
446,E10,E10_38,40,"POLYGON ((3260 1158, 3260 1155.934805665066, 3256.0295595936477 1158.0804581878833, 3255.971509758543 1161.092533384028, 3260 1161.0031448339585, 3260 1158))"
447,E11,E11_01,60,"POLYGON ((3241.085746104335 1104.7994094179426, 3242.261938831782 1098.00632817498, 3242.1456783537733 1097.8448579517224, 3235 1099.181723387517, 3235 1105.316748350831, 3241.085746104335 1104.7994094179426))"
448,E11,E11_02,60,"POLYGON ((3235 1099.181723387517, 3242.1456783537733 1097.8448579517224, 3241.001361342493 1092, 3235 1092, 3235 1099.181723387517))"
449,E11,E11_03,60,"POLYGON ((3238.3942225246224 1113.504593549974, 3242.4555033227484 1107.255938093089, 3241.085746104335 1104.7994094179426, 3235 1105.316748350831, 3235 1112.9352222937887, 3238.3942225246224 1113.504593549974))"
450,E11,E11_04,60,"POLYGON ((3243.987450643068 1136, 3242.973994266959 1129.6681749654913, 3235.6072777524637 1126.9325609330208, 3235 1127.1538012405636, 3235 1136, 3235.3350127348513 1136, 3243.987450643068 1136))"
451,E11,E11_05,60,"POLYGON ((3247.2418838914477 1126.7951028150771, 3242.4893778891183 1121.8245797503735, 3238.84428154524 1123.4085501082725, 3235.6072777524637 1126.9325609330208, 3242.973994266959 1129.6681749654913, 3247.2418838914477 1126.7951028150771))"
452,E11,E11_06,60,"POLYGON ((3244.449077318646 1117.561685273202, 3238.688315242707 1113.9454860588203, 3238.3942225246224 1113.504593549974, 3235 1112.9352222937887, 3235 1118.891052605426, 3235 1127.1538012405636, 3235.6072777524637 1126.9325609330208, 3238.84428154524 1123.4085501082725, 3242.4893778891183 1121.8245797503735, 3244.3440047333315 1117.9404618884664, 3244.449077318646 1117.561685273202))"
453,E11,E11_07,60,"POLYGON ((3244.449077318646 1117.561685273202, 3244.9322426108024 1117.3008317061592, 3244.1285505099204 1107.787771525443, 3242.4555033227484 1107.255938093089, 3238.3942225246224 1113.504593549974, 3238.688315242707 1113.9454860588203, 3244.449077318646 1117.561685273202))"
454,E11,E11_08,60,"POLYGON ((3242.1456783537733 1097.8448579517224, 3242.261938831782 1098.00632817498, 3250.625100229647 1099.1317080057363, 3250.8125596022387 1098.7936034337763, 3251.695379207103 1092, 3243.2777359449833 1092, 3241.001361342493 1092, 3242.1456783537733 1097.8448579517224))"
455,E11,E11_09,60,"POLYGON ((3244.1285505099204 1107.787771525443, 3245.2873915561736 1107.8768607033312, 3247 1106.332464275274, 3249.586510781939 1104, 3251.855025972727 1101.9542978605089, 3251.85960344496 1101.9340929553882, 3250.625100229647 1099.1317080057363, 3242.261938831782 1098.00632817498, 3241.085746104335 1104.7994094179426, 3242.4555033227484 1107.255938093089, 3244.1285505099204 1107.787771525443))"
456,E11,E11_10,60,"POLYGON ((3250.822441844574 1126.9910380098963, 3251.0448151639007 1126.2235010660283, 3249.246047970334 1124, 3247 1121.2236039915276, 3244.3440047333315 1117.9404618884664, 3242.4893778891183 1121.8245797503735, 3247.2418838914477 1126.7951028150771, 3250.822441844574 1126.9910380098963))"
457,E11,E11_11,60,"POLYGON ((3248.7257296203393 1136, 3250.9403465291466 1127.1955035734575, 3250.822441844574 1126.9910380098963, 3247.2418838914477 1126.7951028150771, 3242.973994266959 1129.6681749654913, 3243.987450643068 1136, 3248.7257296203393 1136))"
458,E11,E11_12,60,"POLYGON ((3244.9322426108024 1117.3008317061592, 3247 1116.734113840326, 3250.02058751476 1115.9062503207128, 3249.3079007225374 1111.1499400949895, 3247 1109.2710879445883, 3245.2873915561736 1107.8768607033312, 3244.1285505099204 1107.787771525443, 3244.9322426108024 1117.3008317061592))"
459,E11,E11_13,60,"POLYGON ((3249.246047970334 1124, 3251.0448151639007 1126.2235010660283, 3252.055117253763 1124, 3253.8403469150044 1120.0710166843105, 3253.789587511159 1119.0154489657857, 3253.690331415395 1118.5595508272454, 3252.965134116254 1117.4453664841776, 3250.02058751476 1115.9062503207128, 3247 1116.734113840326, 3244.9322426108024 1117.3008317061592, 3244.449077318646 1117.561685273202, 3244.3440047333315 1117.9404618884664, 3247 1121.2236039915276, 3249.246047970334 1124))"
460,E11,E11_14,60,"POLYGON ((3249.3079007225374 1111.1499400949895, 3253.3151353396215 1107.7409670272311, 3252.3712035473714 1104, 3251.855025972727 1101.9542978605089, 3249.586510781939 1104, 3247 1106.332464275274, 3245.2873915561736 1107.8768607033312, 3247 1109.2710879445883, 3249.3079007225374 1111.1499400949895))"
461,E11,E11_15,60,"POLYGON ((3255.3656141777474 1132.1235801470903, 3253.7954240095955 1129.3266989256817, 3252.465422274911 1127.9078534534383, 3250.9403465291466 1127.1955035734575, 3248.7257296203393 1136, 3252.3395165949614 1136, 3255.3643330156146 1136, 3255.3656141777474 1132.1235801470903))"
462,E11,E11_16,60,"POLYGON ((3252.965134116254 1117.4453664841776, 3257.4215440323555 1110.1474240816935, 3257.495455150713 1109.9911551740013, 3253.3151353396215 1107.7409670272311, 3249.3079007225374 1111.1499400949895, 3250.02058751476 1115.9062503207128, 3252.965134116254 1117.4453664841776))"
463,E11,E11_17,60,"POLYGON ((3260.6913757595944 1102.5966978576118, 3261.8040042815956 1094.8768249677203, 3261.6971556446547 1094.652641038936, 3250.8125596022387 1098.7936034337763, 3250.625100229647 1099.1317080057363, 3251.85960344496 1101.9340929553882, 3260.6913757595944 1102.5966978576118))"
464,E11,E11_18,60,"POLYGON ((3261.6971556446547 1094.652641038936, 3261.415299433985 1092, 3260 1092, 3251.903206302851 1092, 3251.695379207103 1092, 3250.8125596022387 1098.7936034337763, 3261.6971556446547 1094.652641038936))"
465,E11,E11_19,60,"POLYGON ((3252.465422274911 1127.9078534534383, 3259.0635113152434 1126.707868099434, 3260.39053260521 1124.1911179817223, 3260.094035373967 1124.00461966169, 3253.8403469150044 1120.0710166843105, 3252.055117253763 1124, 3251.0448151639007 1126.2235010660283, 3250.822441844574 1126.9910380098963, 3250.9403465291466 1127.1955035734575, 3252.465422274911 1127.9078534534383))"
466,E11,E11_20,60,"POLYGON ((3253.3151353396215 1107.7409670272311, 3257.495455150713 1109.9911551740013, 3262.333366754429 1108.2569210470174, 3263.14169499389 1106.740097358304, 3261.5212591030777 1104, 3260.6913757595944 1102.5966978576118, 3251.85960344496 1101.9340929553882, 3251.855025972727 1101.9542978605089, 3252.3712035473714 1104, 3253.3151353396215 1107.7409670272311))"
467,E11,E11_21,60,"POLYGON ((3259.0635113152434 1126.707868099434, 3252.465422274911 1127.9078534534383, 3253.7954240095955 1129.3266989256817, 3255.3656141777474 1132.1235801470903, 3259.0529113119746 1131.6918337340053, 3260.061774442834 1130.202566714401, 3260.1500614370784 1130.1354014731796, 3259.0635113152434 1126.707868099434))"
468,E11,E11_22,60,"POLYGON ((3259.475710397867 1116.3645549631797, 3257.4215440323555 1110.1474240816935, 3252.965134116254 1117.4453664841776, 3253.690331415395 1118.5595508272454, 3259.475710397867 1116.3645549631797))"
469,E11,E11_23,60,"POLYGON ((3260.094035373967 1124.00461966169, 3260.39053260521 1124.1911179817223, 3260.939060689658 1124.0461330934252, 3262.476448182679 1123.6397765908785, 3264.0214935522595 1121.082385612071, 3263.1305764735303 1119.8772444832687, 3261.7635578206978 1116.0115773684136, 3259.475710397867 1116.3645549631797, 3253.690331415395 1118.5595508272454, 3253.789587511159 1119.0154489657857, 3253.8403469150044 1120.0710166843105, 3260.094035373967 1124.00461966169))"
470,E11,E11_24,60,"POLYGON ((3261.7635578206978 1116.0115773684136, 3263.436170248809 1112.5456769286045, 3262.333366754429 1108.2569210470174, 3257.495455150713 1109.9911551740013, 3257.4215440323555 1110.1474240816935, 3259.475710397867 1116.3645549631797, 3261.7635578206978 1116.0115773684136))"
471,E11,E11_25,60,"POLYGON ((3260.7677848004982 1130.2505229360652, 3260.1500614370784 1130.1354014731796, 3260.061774442834 1130.202566714401, 3259.0529113119746 1131.6918337340053, 3255.3656141777474 1132.1235801470903, 3255.3643330156146 1136, 3259.152990066691 1136, 3260 1136, 3260 1138.557944097412, 3261.270987361728 1138.4237041965828, 3261.56164159387 1132.164571770787, 3260.7677848004982 1130.2505229360652))"
472,E11,E11_26,60,"POLYGON ((3268.5606024855592 1148.1675118624337, 3269.761797387306 1147.91265911973, 3266.891232957645 1138.776583556205, 3261.270987361728 1138.4237041965828, 3260 1138.557944097412, 3260 1140.581681127272, 3260 1143.935541812832, 3268.5606024855592 1148.1675118624337))"
473,E11,E11_27,60,"POLYGON ((3260 1149.9072379503727, 3263.7833300844222 1149.7010976523022, 3268.5606024855592 1148.1675118624337, 3260 1143.935541812832, 3260 1144.3029722971062, 3260 1149.9072379503727))"
474,E11,E11_28,60,"POLYGON ((3263.14169499389 1106.740097358304, 3264.899145925035 1106.3923961081036, 3268.056828207779 1104.8197299235806, 3268.2161978381214 1104, 3269.40210738051 1097.9001832628649, 3268.612397490127 1097.4684115981386, 3261.8040042815956 1094.8768249677203, 3260.6913757595944 1102.5966978576118, 3261.5212591030777 1104, 3263.14169499389 1106.740097358304))"
475,E11,E11_29,60,"POLYGON ((3269.1786766614728 1134.9820442566481, 3269.1289182873875 1134.9492634572628, 3261.56164159387 1132.164571770787, 3261.270987361728 1138.4237041965828, 3266.891232957645 1138.776583556205, 3269.1786766614728 1134.9820442566481))"
476,E11,E11_30,60,"POLYGON ((3261.6971556446547 1094.652641038936, 3261.8040042815956 1094.8768249677203, 3268.612397490127 1097.4684115981386, 3268.689067236797 1092, 3268.383024889649 1092, 3261.415299433985 1092, 3261.6971556446547 1094.652641038936))"
477,E11,E11_31,60,"POLYGON ((3264.0214935522595 1121.082385612071, 3266.6018042653036 1120.53608098978, 3268.813654363373 1116.0838170761194, 3268.5757945608343 1115.7701541953375, 3263.436170248809 1112.5456769286045, 3261.7635578206978 1116.0115773684136, 3263.1305764735303 1119.8772444832687, 3264.0214935522595 1121.082385612071))"
478,E11,E11_32,60,"POLYGON ((3271 1148.7456639997483, 3269.761797387306 1147.91265911973, 3268.5606024855592 1148.1675118624337, 3263.7833300844222 1149.7010976523022, 3260 1149.9072379503727, 3260 1152.0765433684828, 3260 1155.934805665066, 3260 1158, 3262.11301962142 1158, 3264.3617357672374 1158, 3271 1148.816039701328, 3271 1148.7456639997483))"
479,E11,E11_33,60,"POLYGON ((3268.5757945608343 1115.7701541953375, 3269.443272761565 1111.144452642455, 3264.899145925035 1106.3923961081036, 3263.14169499389 1106.740097358304, 3262.333366754429 1108.2569210470174, 3263.436170248809 1112.5456769286045, 3268.5757945608343 1115.7701541953375))"
480,E11,E11_34,60,"POLYGON ((3271.7326082740187 1129.639153393444, 3271.605218721852 1129.2004165491815, 3270 1128.63905054924, 3269.2742963278174 1128.385262475347, 3264.3400084752934 1126.659677421657, 3262.9324341375227 1124.3787021675357, 3262.476448182679 1123.6397765908785, 3260.939060689658 1124.0461330934252, 3260.39053260521 1124.1911179817223, 3259.0635113152434 1126.707868099434, 3260.1500614370784 1130.1354014731796, 3260.7677848004982 1130.2505229360652, 3261.56164159387 1132.164571770787, 3269.1289182873875 1134.9492634572628, 3269.1786766614728 1134.9820442566481, 3272.2508835456197 1132.263838710657, 3271.7326082740187 1129.639153393444))"
481,E11,E11_35,60,"POLYGON ((3264.3400084752934 1126.659677421657, 3269.2742963278174 1128.385262475347, 3270 1128.63905054924, 3271.605218721852 1129.2004165491815, 3272.0320443749933 1125.1465066019932, 3270 1123.4212441380175, 3266.6018042653036 1120.53608098978, 3264.0214935522595 1121.082385612071, 3262.476448182679 1123.6397765908785, 3262.9324341375227 1124.3787021675357, 3264.3400084752934 1126.659677421657))"
